TitleID	ItemID	PageID	Title	Authors	Associations	Variants	Keywords	Collections	PublicationPlace	PublisherName	PublicationDate	StartYear	EndYear	Year	EditionStatement	LanguageName	InstitutionName	BibliographicLevelName	Volume	PageTypes	PagePrefix	PageNumber
44963	100598	32277495	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	179
44963	100598	32277496	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	180
44963	100598	32277497	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	181
44963	100598	32277498	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	182
44963	100598	32277499	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	183
44963	100598	32277500	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	184
44963	100598	32277501	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	185
44963	100598	32277502	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	186
44963	100598	32277503	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	187
44963	100598	32277504	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	188
44963	100598	32277505	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	189
44963	100598	32277506	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	190
44963	100598	32277507	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	191
44963	100598	32277508	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	192
44963	100598	32277509	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	193
44963	100598	32277510	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	194
44963	100598	32277511	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	195
44963	100598	32277512	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	196
44963	100598	32277513	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	197
44963	100598	32277514	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	198
44963	100598	32277515	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	199
44963	100598	32277516	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	200
44963	100598	32277517	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	201
44963	100598	32277518	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	202
44963	100598	32277519	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	203
44963	100598	32277520	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text		
44963	100598	32277521	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text		
44963	100598	32277522	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text		
44963	100598	32277523	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	205
44963	100598	32277524	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	206
44963	100598	32277525	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text|Illustration	Page	207
44963	100598	32277526	Proceedings of the Zoological Society of London.  	Zoological Society of London.	Preceded by: Proceedings of the Committee of Science and Correspondence of the Zoological Society of London|Succeeded by: Journal of zoology|Succeeded by: Journal of zoology|Succeeded by: Zoolgical Society of London. Agenda and abstracts of the scientific meetings                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	Proc. Zool. Soc. Lond.|Proceedings of the general meetings for scientific business of the Zoological Society of London|Proceedings of the Zoological Society of London	Periodicals|Zoology		London :	Academic Press, [etc.],	1833-1965.	1833	1965			English	Smithsonian Libraries	Serial	1922:pt.1-2 [pp.1-481]	Text	Page	208
